date,campaign_id,adset_id,ad_id,web_tracking,impressions,clicks,spend
2022-12-20,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543716203;352580290;a,32,0,0.25
2022-12-12,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603600;352570674;b,2668,20,28.85
2022-12-13,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603600;352570674;b,6182,38,63.73
2022-12-14,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603600;352570674;b,6149,22,54.23
2022-12-15,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603600;352570674;b,5025,21,44.2
2022-12-16,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603600;352570674;b,5404,23,48.53
2022-12-17,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603600;352570674;b,5203,25,45.34
2022-12-18,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603600;352570674;b,6425,33,51.24
2022-12-19,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603600;352570674;b,6562,32,50.61
2022-12-20,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603600;352570674;b,187,0,1.54
2022-12-12,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715192;352574209;j,555,3,5.65
2022-12-13,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715192;352574209;j,506,4,5.88
2022-12-14,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715192;352574209;j,386,3,4.67
2022-12-15,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715192;352574209;j,574,3,5.41
2022-12-16,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715192;352574209;j,966,2,8.36
2022-12-17,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715192;352574209;j,1229,1,9.58
2022-12-18,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715192;352574209;j,1144,4,8.5
2022-12-19,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715192;352574209;j,586,3,4.6
2022-12-20,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715192;352574209;j,24,0,0.15
2022-12-06,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715468;352566654;u,2658,8,30.1
2022-12-07,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715468;352566654;u,2692,5,31.59
2022-12-08,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715468;352566654;u,2822,10,31.29
2022-12-09,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715468;352566654;u,2060,5,23.51
2022-12-10,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715468;352566654;u,1868,7,20.76
2022-12-11,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715468;352566654;u,2364,4,24.57
2022-12-12,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715468;352566654;u,1863,2,18.53
2022-12-13,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715468;352566654;u,1196,1,12.3
2022-12-14,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715468;352566654;u,855,2,9.42
2022-12-15,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715468;352566654;u,1777,3,17.5
2022-12-16,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715468;352566654;u,2105,6,20.82
2022-12-17,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715468;352566654;u,4551,14,46.9
2022-12-18,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715468;352566654;u,5123,14,51.78
2022-12-19,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715468;352566654;u,2586,6,24.85
2022-12-20,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543715468;352566654;u,112,0,1.14
2022-12-06,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605628;352579333;o,3788,8,38.89
2022-12-07,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605628;352579333;o,3792,9,41.62
2022-12-08,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605628;352579333;o,4043,10,46.12
2022-12-09,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605628;352579333;o,2731,7,32.46
2022-12-10,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605628;352579333;o,2548,7,28.5
2022-12-11,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605628;352579333;o,4362,13,45.46
2022-12-12,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605628;352579333;o,4176,8,41.67
2022-12-13,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605628;352579333;o,8020,20,80.57
2022-12-14,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605628;352579333;o,7745,19,76.11
2022-12-15,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605628;352579333;o,5425,13,53.95
2022-12-16,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605628;352579333;o,4790,17,47.32
2022-12-17,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605628;352579333;o,4326,6,41.85
2022-12-18,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605628;352579333;o,5336,14,47.58
2022-12-19,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605628;352579333;o,5837,20,50.12
2022-12-20,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605628;352579333;o,167,0,1.48
2022-12-06,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543714508;352570734;i,5420,17,52.4
2022-12-07,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543714508;352570734;i,4512,16,46.3
2022-12-08,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543714508;352570734;i,3096,9,30.92
2022-12-09,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543714508;352570734;i,1952,2,20.75
2022-12-10,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543714508;352570734;i,2850,5,29.31
2022-12-11,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543714508;352570734;i,2100,5,24.22
2022-12-12,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543714508;352570734;i,1436,1,14.94
2022-12-13,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543714508;352570734;i,1053,3,10.66
2022-12-14,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543714508;352570734;i,2899,8,27.61
2022-12-15,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543714508;352570734;i,4334,10,40.52
2022-12-16,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543714508;352570734;i,3547,10,34
2022-12-17,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543714508;352570734;i,3173,8,30.65
2022-12-18,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543714508;352570734;i,2527,7,21.52
2022-12-19,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543714508;352570734;i,1821,6,17.17
2022-12-20,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543714508;352570734;i,66,0,0.68
2022-12-06,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605610;352579234;f,10548,47,109.81
2022-12-07,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605610;352579234;f,10658,27,117.03
2022-12-08,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605610;352579234;f,10481,29,118.5
2022-12-09,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605610;352579234;f,13787,36,156.29
2022-12-10,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605610;352579234;f,15079,46,169.27
2022-12-11,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605610;352579234;f,14652,27,154.94
2022-12-12,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605610;352579234;f,11910,25,122.46
2022-12-13,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605610;352579234;f,6055,18,63.27
2022-12-14,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605610;352579234;f,4758,15,47.9
2022-12-15,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605610;352579234;f,5779,15,59
2022-12-16,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605610;352579234;f,5230,15,53.43
2022-12-17,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605610;352579234;f,4996,13,50.74
2022-12-18,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605610;352579234;f,6023,14,59.29
2022-12-19,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605610;352579234;f,8008,24,77.25
2022-12-20,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605610;352579234;f,278,2,3.01
2022-12-06,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604470;352580296;i,257,0,2.11
2022-12-07,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604470;352580296;i,162,1,1.39
2022-12-08,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604470;352580296;i,197,1,1.79
2022-12-09,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604470;352580296;i,121,0,1.02
2022-12-10,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604470;352580296;i,125,0,1.08
2022-12-11,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604470;352580296;i,122,0,0.92
2022-12-12,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604470;352580296;i,93,0,0.77
2022-12-13,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604470;352580296;i,51,0,0.35
2022-12-14,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604470;352580296;i,171,1,1.11
2022-12-15,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604470;352580296;i,347,0,2.31
2022-12-16,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604470;352580296;i,241,1,1.9
2022-12-17,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604470;352580296;i,152,0,1.09
2022-12-18,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604470;352580296;i,167,1,0.94
2022-12-19,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604470;352580296;i,108,0,0.58
2022-12-20,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604470;352580296;i,5,0,0.03
2022-12-06,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603603;352579630;f,449,3,3.73
2022-12-07,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603603;352579630;f,495,0,3.84
2022-12-08,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603603;352579630;f,390,0,3.01
2022-12-09,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603603;352579630;f,252,0,2.2
2022-12-10,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603603;352579630;f,366,2,3.35
2022-12-11,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603603;352579630;f,592,7,4.8
2022-12-12,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603603;352579630;f,588,3,5.12
2022-12-13,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603603;352579630;f,744,1,5.85
2022-12-14,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603603;352579630;f,500,4,3.9
2022-12-15,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603603;352579630;f,341,0,2.74
2022-12-16,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603603;352579630;f,258,1,2.06
2022-12-17,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603603;352579630;f,230,0,1.75
2022-12-18,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603603;352579630;f,291,1,2.22
2022-12-19,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603603;352579630;f,339,0,2.47
2022-12-20,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543603603;352579630;f,6,0,0.04
2022-12-06,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604425;352569741;k,300,0,2.48
2022-12-07,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604425;352569741;k,239,0,2.14
2022-12-08,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604425;352569741;k,249,0,2.43
2022-12-09,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604425;352569741;k,343,2,3.34
2022-12-10,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604425;352569741;k,404,0,3.58
2022-12-11,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604425;352569741;k,321,1,2.91
2022-12-12,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604425;352569741;k,234,0,2.14
2022-12-13,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604425;352569741;k,82,1,0.81
2022-12-14,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604425;352569741;k,82,0,0.76
2022-12-15,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604425;352569741;k,93,0,0.83
2022-12-16,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604425;352569741;k,111,0,0.88
2022-12-17,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604425;352569741;k,111,0,0.89
2022-12-18,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604425;352569741;k,150,0,1.36
2022-12-19,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604425;352569741;k,279,0,2.26
2022-12-20,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543604425;352569741;k,9,0,0.07
2022-12-06,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605316;352202888;g,25,0,0.22
2022-12-07,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605316;352202888;g,30,0,0.33
2022-12-08,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605316;352202888;g,95,1,0.9
2022-12-09,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605316;352202888;g,52,0,0.45
2022-12-10,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605316;352202888;g,31,1,0.26
2022-12-11,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605316;352202888;g,52,0,0.42
2022-12-12,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605316;352202888;g,64,1,0.54
2022-12-13,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605316;352202888;g,43,0,0.4
2022-12-14,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605316;352202888;g,23,0,0.15
2022-12-15,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605316;352202888;g,27,0,0.23
2022-12-16,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605316;352202888;g,38,1,0.26
2022-12-17,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605316;352202888;g,92,1,0.95
2022-12-18,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605316;352202888;g,76,0,0.56
2022-12-19,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605316;352202888;g,30,0,0.25
2022-12-20,2.38504E+16,2.38504E+16,2.38515E+16,https://glassrsoom.test/abc/cde/543605316;352202888;g,1,0,0
2022-12-07,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544483749;353465997;i,1,0,0.02
2022-12-10,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544483749;353465997;i,1,0,0.01
2022-12-12,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544483749;353465997;i,1,0,0.02
2022-12-19,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544483749;353465997;i,1,0,0.02
2022-12-06,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544484016;353121599;j,3,0,0.01
2022-12-07,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544484016;353121599;j,8,0,0.12
2022-12-08,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544484016;353121599;j,4,0,0.02
2022-12-09,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544484016;353121599;j,1,0,0
2022-12-10,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544484016;353121599;j,3,0,0.01
2022-12-11,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544484016;353121599;j,1,0,0.01
2022-12-13,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544484016;353121599;j,5,0,0.05
2022-12-14,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544484016;353121599;j,4,0,0.04
2022-12-15,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544484016;353121599;j,1,0,0.01
2022-12-06,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/545240242;353856743;h,1,0,0
2022-12-07,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/545240242;353856743;h,1,0,0.04
2022-12-08,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/545240242;353856743;h,8,0,0.09
2022-12-09,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/545240242;353856743;h,7,0,0.04
2022-12-10,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/545240242;353856743;h,5,0,0.05
2022-12-11,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/545240242;353856743;h,1,0,0.02
2022-12-15,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/545240242;353856743;h,2,0,0.05
2022-12-17,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/545240242;353856743;h,1,0,0.01
2022-12-19,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/545240242;353856743;h,2,0,0.01
2022-12-06,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544485579;353122496;v,1,0,0.02
2022-12-12,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544485579;353122496;v,1,0,0.01
2022-12-13,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544485579;353122496;v,3,0,0.02
2022-12-14,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544485579;353122496;v,3,0,0.04
2022-12-16,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544485579;353122496;v,6,0,0.06
2022-12-17,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544485579;353122496;v,4,0,0.03
2022-12-19,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544485579;353122496;v,1,0,0.01
2022-12-08,2.38516E+16,2.38516E+16,2.38516E+16,https://glassrsoom.test/abc/cde/544590757;353488111;p,3,0,0.04
